user_id,event_timestamp,step,source,target
40607414000065311181742229792851|226396657https://staffing.epam.com/positions/800632113/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400429033306&position=800632113,1742229816200,1,Employee widget#Candidate summary - Show more ,
40607414000503378201742398713741|1078521609https://staffing.epam.com/positions/801879537/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000029633670&position=801879537,1742398766858,3,Employee widget#Candidate summary - Show more ,
40607414000374545281742446234078|396814300https://staffing.epam.com/positions/801060067/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000458432&position=801060067,1742446563529,1,Employee widget#Candidate summary - Show more ,
40607414000054331971742420471745|1174426881https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000117567&position=799652447,1742421143517,2,Employee widget#Candidate summary - Show more ,Employee widget#Past projects - Show more 
40607414003756045351742403740236|1429562978https://staffing.epam.com/positions/770954813/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400416170540&position=770954813,1742404457958,1,Employee widget#Candidate summary - Show more ,
40607414000374545281742367291351|366739993https://staffing.epam.com/positions/801060067/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000167377&position=801060067,1742367830411,1,Employee widget#Candidate summary - Show more ,Employee widget#Candidate summary - Show less 
40607414004266374671742402172705|741816381https://staffing.epam.com/positions/798802768/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007603634&position=798802768,1742402465518,1,Employee widget#Candidate summary - Show more ,
40607414004361310931742394337377|1586852657https://staffing.epam.com/positions/795365331/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400369520613&position=795365331,1742394392923,5,Employee widget#Candidate summary - Show more ,
87600000000000153441742203222793|1341472389https://staffing.epam.com/positions/798471884/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400377395467&position=798471884,1742203308859,1,Employee widget#Candidate summary - Show more ,
40007414000004215521742401097418|1051880255https://staffing.epam.com/positions/783033570/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400386923667&position=783033570,1742401158215,1,Employee widget#Candidate summary - Show more ,
40607414000381013611742201044077|1949741970https://staffing.epam.com/positions/798803379/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400335558427&position=798803379,1742201101583,1,Employee widget#Candidate summary - Show more ,Employee widget#Candidate summary - Show more 
40607414000381013611742201044077|1949741970https://staffing.epam.com/positions/798803379/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400335558427&position=798803379,1742201179279,2,Employee widget#Candidate summary - Show more ,
40607414000054331971742420471745|1174426881https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400396885734&position=799652447,1742421005154,1,Employee widget#Candidate summary - Show more ,Employee widget#Menu - projectCandidateWidgetTab
40607414000065311181742298517018|212203844https://staffing.epam.com/positions/800632113/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000420961&position=800632113,1742298579911,1,Employee widget#Candidate summary - Show more ,
40607414000076557261742202295476|76428128https://staffing.epam.com/positions/783184787/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007655726&position=783184787,1742229731558,1,Employee widget#Candidate summary - Show more ,Employee widget#Menu - matchAndSkillsCandidateWidgetTab
40607414000054331971742420471745|1174426881https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400467162917&position=799652447,1742422107217,1,Employee widget#Candidate summary - Show more ,
40607414004391086391742514244943|948608572https://staffing.epam.com/positions/795548007/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400433699022&position=795548007,1742514352500,1,Employee widget#Candidate summary - Show more ,
84000000000213629751742298108813|1451309958https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000748881&position=800613798,1742306941932,1,Employee widget#Candidate summary - Show more ,Employee widget#interview_card
87600000000000488501742239830590|417613694https://staffing.epam.com/positions/799090719/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000493809&position=799090719,1742239930050,1,Employee widget#Candidate summary - Show more ,
40607414004361310931742460250705|632881469https://staffing.epam.com/positions/795448369/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400008644635&position=795448369,1742460265068,1,Employee widget#Candidate summary - Show more ,
40607414003791867981742423162170|1724209528https://staffing.epam.com/positions/708372706/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400037455131&position=708372706,1742423587334,2,Employee widget#Candidate summary - Show more ,Employee widget#Candidate summary - Show less 
40607414000349633471742232885022|1205634727https://staffing.epam.com/positions/799144468/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000378417&position=799144468,1742232896970,1,Employee widget#Candidate summary - Show more ,Employee widget#interview_card
40607414004782720711742572970923|1979184513https://staffing.epam.com/positions/797243208/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000003297429&position=797243208,1742579685227,9,Employee widget#Candidate summary - Show more ,
84000000000213629751742559689506|2049902641https://staffing.epam.com/positions/800613798/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=313926062&position=800613798,1742560075568,4,Employee widget#Candidate summary - Show more ,
40607414000054331971742398211953|725634603https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000642267&position=799652447,1742398489119,1,Employee widget#Candidate summary - Show more ,
40607414000054331971742306339434|586991420https://staffing.epam.com/positions/799652447/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000642267&position=799652447,1742306683648,1,Employee widget#Candidate summary - Show more ,Employee widget#Click employee name
40607414000076557261742323528428|281552197https://staffing.epam.com/positions/797155466/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400007655726&position=797155466,1742323591842,11,Employee widget#Candidate summary - Show more ,
40607414000374545281742367291351|366739993https://staffing.epam.com/positions/801060067/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=4060741400436040145&position=801060067,1742367992054,2,Employee widget#Candidate summary - Show more ,
40607414004782720711742473324554|1555063949https://staffing.epam.com/positions/800799212/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000008560385&position=800799212,1742473408890,5,Employee widget#Click employee name,
87600000000002002371742542430322|2007611621https://staffing.epam.com/positions/763596513/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000007654814&position=763596513,1742545039004,1,Employee widget#Click employee name,
87600000000004667531742392706291|2074398041https://staffing.epam.com/positions/798830799/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8400000000034452064&position=798830799,1742396117867,3,Employee widget#Click employee name,
40607414000439268591742219766007|1045429885https://staffing.epam.com/positions/796892182/proposals?utm_source=trigger&utm_medium=referral&utm_campaign=employee_summary_link&utm_content=copied_link&widget=true&employee=8760000000000513195&position=796892182,1742219769142,1,Employee widget#Click employee name,
